worker_id,feedback_text,sentiment_label,rating,timestamp
worker_5,"Work completed, nothing special to report.",neutral,4,2025-09-15T17:21:45.418212
worker_9,Worker was efficient and explained the fix clearly.,positive,5,2025-09-15T17:21:45.418212
worker_8,"Worker did what was expected, no extra comments. It was not cleaned regarding cleanliness.",neutral,4,2025-06-21T17:21:45.418212
worker_4,Thanks — timely resolution and polite staff. It was not fixed regarding quality.,positive,5,2025-06-28T17:21:45.418212
worker_2,"Issue resolved, standard service. It was risk regarding safety.",neutral,3,2025-09-06T17:21:45.418212
worker_10,Thanks — timely resolution and polite staff. It was no response regarding communication.,positive,5,2025-09-08T17:21:45.418212
worker_5,Thanks — timely resolution and polite staff.,positive,5,2025-07-28T17:21:45.419209
worker_5,Fixed the problem; average experience.,neutral,3,2025-06-19T17:21:45.419209
worker_9,Took too long and didn't clean the area afterwards. It was not cleaned regarding cleanliness.,negative,3,2025-08-23T17:21:45.419209
worker_6,"Great job: problem solved same day, very professional. It was patch regarding quality.",positive,5,2025-06-28T17:21:45.419209
worker_4,"Worker did what was expected, no extra comments.",neutral,4,2025-07-03T17:21:45.419209
worker_4,The worker fixed the issue quickly and was polite. It was hazardous regarding safety.,positive,5,2025-07-08T17:21:45.419209
worker_7,The worker fixed the issue quickly and was polite. It was came back regarding quality.,positive,4,2025-06-25T17:21:45.419209
worker_9,The worker fixed the issue quickly and was polite.,positive,5,2025-09-07T17:21:45.419209
worker_6,"Work completed, nothing special to report.",neutral,4,2025-06-25T17:21:45.419209
worker_2,"Great job: problem solved same day, very professional. It was rude regarding communication.",positive,5,2025-08-18T17:21:45.419209
worker_10,Thanks — timely resolution and polite staff. It was no response regarding communication.,positive,4,2025-08-30T17:21:45.419209
worker_2,Thanks — timely resolution and polite staff.,positive,5,2025-07-11T17:21:45.419209
worker_6,"Work completed, nothing special to report. It was left debris regarding cleanliness.",neutral,4,2025-08-02T17:21:45.419209
worker_8,"Worker did what was expected, no extra comments. It was rude regarding communication.",neutral,3,2025-07-09T17:21:45.419209
worker_7,Thanks — timely resolution and polite staff.,positive,4,2025-07-30T17:21:45.419209
worker_1,Took too long and didn't clean the area afterwards.,negative,1,2025-08-18T17:21:45.419209
worker_5,"Great job: problem solved same day, very professional.",positive,5,2025-08-13T17:21:45.419209
worker_2,Fixed the problem; average experience.,neutral,4,2025-07-25T17:21:45.419209
worker_2,"Worker did what was expected, no extra comments.",neutral,4,2025-07-09T17:21:45.419209
worker_6,The worker fixed the issue quickly and was polite.,positive,4,2025-08-31T17:21:45.419209
worker_1,Thanks — timely resolution and polite staff. It was dangerous regarding safety.,positive,4,2025-06-26T17:21:45.419209
worker_3,Fixed the problem; average experience.,neutral,4,2025-08-31T17:21:45.419209
worker_5,Thanks — timely resolution and polite staff.,positive,4,2025-08-01T17:21:45.419209
worker_3,Worker was efficient and explained the fix clearly.,positive,4,2025-07-08T17:21:45.419209
worker_10,"Work completed, nothing special to report.",neutral,4,2025-08-27T17:21:45.419209
worker_1,Worker was efficient and explained the fix clearly.,positive,4,2025-08-27T17:21:45.419209
worker_10,Worker was efficient and explained the fix clearly.,positive,5,2025-08-20T17:21:45.419209
worker_4,Thanks — timely resolution and polite staff. It was left debris regarding cleanliness.,positive,4,2025-07-03T17:21:45.419209
worker_4,"Rude behavior and slow service, not satisfied.",negative,1,2025-07-27T17:21:45.419209
worker_3,Thanks — timely resolution and polite staff. It was trash regarding cleanliness.,positive,5,2025-09-16T17:21:45.419209
worker_8,Thanks — timely resolution and polite staff.,positive,5,2025-07-30T17:21:45.419209
worker_7,"Worker did what was expected, no extra comments. It was rude regarding communication.",neutral,4,2025-07-19T17:21:45.419209
worker_6,The worker arrived late and the issue remains unresolved. It was no response regarding communication.,negative,3,2025-08-01T17:21:45.419209
worker_3,The worker arrived late and the issue remains unresolved.,negative,3,2025-07-16T17:21:45.419209
worker_6,Poor workmanship; problem came back the next day. It was no response regarding communication.,negative,1,2025-08-08T17:21:45.419209
worker_1,Took too long and didn't clean the area afterwards.,negative,2,2025-08-12T17:21:45.419209
worker_5,"Worker did what was expected, no extra comments.",neutral,3,2025-07-17T17:21:45.419209
worker_3,Fixed the problem; average experience. It was late regarding timing.,neutral,3,2025-07-19T17:21:45.419209
worker_5,Worker was efficient and explained the fix clearly.,positive,5,2025-08-03T17:21:45.419209
worker_9,Worker was efficient and explained the fix clearly. It was late regarding timing.,positive,5,2025-08-12T17:21:45.419209
worker_3,"Worker did what was expected, no extra comments.",neutral,3,2025-07-06T17:21:45.419209
worker_3,The worker fixed the issue quickly and was polite. It was mess regarding cleanliness.,positive,5,2025-06-22T17:21:45.419209
worker_2,The worker fixed the issue quickly and was polite.,positive,4,2025-07-21T17:21:45.419209
worker_8,Thanks — timely resolution and polite staff.,positive,4,2025-06-26T17:21:45.419209
worker_10,"Rude behavior and slow service, not satisfied.",negative,1,2025-06-27T17:21:45.419209
worker_5,The worker fixed the issue quickly and was polite.,positive,5,2025-08-16T17:21:45.419209
worker_3,Worker was efficient and explained the fix clearly. It was delayed regarding timing.,positive,5,2025-06-27T17:21:45.419209
worker_3,Worker was efficient and explained the fix clearly.,positive,5,2025-06-24T17:21:45.419209
worker_2,"Issue resolved, standard service.",neutral,4,2025-07-07T17:21:45.419209
worker_10,Worker was efficient and explained the fix clearly.,positive,4,2025-07-25T17:21:45.419209
worker_2,Thanks — timely resolution and polite staff.,positive,4,2025-07-12T17:21:45.419209
worker_9,Worker was efficient and explained the fix clearly.,positive,5,2025-09-01T17:21:45.419209
worker_5,Fixed the problem; average experience. It was unsafe regarding safety.,neutral,3,2025-09-04T17:21:45.419209
worker_9,The worker fixed the issue quickly and was polite.,positive,5,2025-07-05T17:21:45.419209
worker_2,"Work completed, nothing special to report. It was trash regarding cleanliness.",neutral,4,2025-09-07T17:21:45.419209
worker_7,"Rude behavior and slow service, not satisfied. It was left debris regarding cleanliness.",negative,1,2025-08-21T17:21:45.419209
worker_3,Thanks — timely resolution and polite staff.,positive,4,2025-09-15T17:21:45.419209
worker_1,The worker fixed the issue quickly and was polite. It was left debris regarding cleanliness.,positive,5,2025-06-30T17:21:45.419209
worker_10,Worker was efficient and explained the fix clearly.,positive,4,2025-09-16T17:21:45.419209
worker_4,The worker fixed the issue quickly and was polite.,positive,4,2025-07-18T17:21:45.419209
worker_3,Fixed the problem; average experience.,neutral,3,2025-07-20T17:21:45.419209
worker_3,The worker fixed the issue quickly and was polite. It was time regarding timing.,positive,5,2025-07-22T17:21:45.419209
worker_10,Thanks — timely resolution and polite staff.,positive,5,2025-09-16T17:21:45.419209
worker_2,Fixed the problem; average experience.,neutral,4,2025-07-17T17:21:45.419209
worker_7,Worker was efficient and explained the fix clearly. It was unsafe regarding safety.,positive,4,2025-08-08T17:21:45.419209
worker_9,Worker was efficient and explained the fix clearly.,positive,4,2025-06-27T17:21:45.419209
worker_6,Worker was efficient and explained the fix clearly. It was came back regarding quality.,positive,5,2025-08-19T17:21:45.419209
worker_9,Thanks — timely resolution and polite staff.,positive,5,2025-07-30T17:21:45.419209
worker_7,"Worker did what was expected, no extra comments.",neutral,3,2025-06-21T17:21:45.419209
worker_2,"Issue resolved, standard service. It was wait regarding timing.",neutral,3,2025-07-16T17:21:45.419209
worker_5,The worker fixed the issue quickly and was polite.,positive,5,2025-06-23T17:21:45.419209
worker_3,The worker fixed the issue quickly and was polite.,positive,5,2025-06-30T17:21:45.419209
worker_4,"Great job: problem solved same day, very professional.",positive,5,2025-07-08T17:21:45.419209
worker_5,The worker arrived late and the issue remains unresolved.,negative,1,2025-09-04T17:21:45.419209
worker_10,"Work completed, nothing special to report.",neutral,3,2025-06-29T17:21:45.419209
worker_2,"Rude behavior and slow service, not satisfied. It was patch regarding quality.",negative,1,2025-06-27T17:21:45.419209
worker_6,"Great job: problem solved same day, very professional. It was time regarding timing.",positive,5,2025-07-19T17:21:45.419209
worker_6,"Great job: problem solved same day, very professional. It was patch regarding quality.",positive,5,2025-07-12T17:21:45.419209
worker_7,"Issue resolved, standard service.",neutral,4,2025-07-13T17:21:45.419209
worker_6,Took too long and didn't clean the area afterwards. It was unsafe regarding safety.,negative,2,2025-08-08T17:21:45.419209
worker_7,Poor workmanship; problem came back the next day.,negative,3,2025-06-27T17:21:45.419209
worker_3,The worker arrived late and the issue remains unresolved.,negative,2,2025-06-22T17:21:45.419209
worker_9,"Rude behavior and slow service, not satisfied.",negative,3,2025-07-01T17:21:45.419209
worker_3,Fixed the problem; average experience.,neutral,4,2025-07-28T17:21:45.419209
worker_4,The worker arrived late and the issue remains unresolved. It was patch regarding quality.,negative,1,2025-09-06T17:21:45.419209
worker_9,"Worker did what was expected, no extra comments.",neutral,3,2025-07-10T17:21:45.419209
worker_10,Thanks — timely resolution and polite staff.,positive,4,2025-08-15T17:21:45.419209
worker_9,The worker fixed the issue quickly and was polite.,positive,4,2025-07-06T17:21:45.419209
worker_1,"Great job: problem solved same day, very professional.",positive,4,2025-08-12T17:21:45.419209
worker_10,Fixed the problem; average experience.,neutral,3,2025-07-13T17:21:45.419209
worker_10,Thanks — timely resolution and polite staff.,positive,4,2025-09-07T17:21:45.419209
worker_2,"Great job: problem solved same day, very professional.",positive,5,2025-06-23T17:21:45.419209
worker_9,Worker was efficient and explained the fix clearly.,positive,5,2025-06-21T17:21:45.420205
worker_8,Fixed the problem; average experience.,neutral,3,2025-07-21T17:21:45.420205
worker_3,The worker arrived late and the issue remains unresolved.,negative,1,2025-08-28T17:21:45.420205
worker_9,The worker fixed the issue quickly and was polite.,positive,5,2025-08-01T17:21:45.420205
worker_10,"Great job: problem solved same day, very professional. It was not fixed regarding quality.",positive,5,2025-09-14T17:21:45.420205
worker_3,Worker was efficient and explained the fix clearly. It was not fixed regarding quality.,positive,4,2025-07-17T17:21:45.420205
worker_1,Thanks — timely resolution and polite staff. It was injury regarding safety.,positive,5,2025-07-22T17:21:45.420205
worker_6,Fixed the problem; average experience.,neutral,3,2025-06-28T17:21:45.420205
worker_8,Fixed the problem; average experience. It was poor regarding quality.,neutral,4,2025-07-29T17:21:45.420205
worker_6,Worker was efficient and explained the fix clearly.,positive,4,2025-09-14T17:21:45.420205
worker_10,"Worker did what was expected, no extra comments.",neutral,3,2025-06-30T17:21:45.420205
worker_9,"Work completed, nothing special to report.",neutral,4,2025-09-15T17:21:45.420205
worker_2,"Issue resolved, standard service.",neutral,3,2025-06-19T17:21:45.420205
worker_10,Thanks — timely resolution and polite staff.,positive,4,2025-08-05T17:21:45.420205
worker_7,The worker fixed the issue quickly and was polite.,positive,5,2025-09-06T17:21:45.420205
worker_2,Poor workmanship; problem came back the next day. It was hours regarding timing.,negative,2,2025-07-27T17:21:45.420205
worker_3,Thanks — timely resolution and polite staff. It was risk regarding safety.,positive,5,2025-08-30T17:21:45.420205
worker_7,"Rude behavior and slow service, not satisfied. It was dangerous regarding safety.",negative,3,2025-07-04T17:21:45.420205
worker_4,Worker was efficient and explained the fix clearly.,positive,5,2025-07-20T17:21:45.420205
